Wall time,Step,Value
1579796290.0529332,1,0.0
1579796309.942373,2,3.5772922046817257e-07
1579796330.748069,3,3.5772922046817257e-07
1579796351.600392,4,0.014192369766533375
1579796372.472388,5,0.014192369766533375
1579796394.2185812,6,0.4189090430736542
1579796415.1413925,7,0.4189090430736542
1579796436.0856154,8,0.8176062107086182
1579796456.9863822,9,0.8176062107086182
1579796477.8003647,10,0.878656268119812
1579796498.4977593,11,0.878656268119812
1579796519.3711123,12,0.9057394862174988
1579796540.2095482,13,0.9057394862174988
1579796560.9970849,14,0.9223897457122803
1579796581.8168533,15,0.9223897457122803
1579796602.5471723,16,0.9341195225715637
1579796623.3654258,17,0.9341195225715637
1579796644.1256733,18,0.9423673152923584
1579796664.8952103,19,0.9423673152923584
1579796685.7256308,20,0.9487682580947876
1579796706.498949,21,0.9487682580947876
1579796727.273357,22,0.9539494514465332
1579796747.9444647,23,0.9539494514465332
1579796768.6923828,24,0.9582478404045105
1579796789.4722145,25,0.9582478404045105
1579796810.2555096,26,0.9618550539016724
1579796831.0342076,27,0.9618550539016724
1579796851.8451967,28,0.9649372696876526
1579796872.5930812,29,0.9649372696876526
1579796893.3541274,30,0.9675189256668091
1579796914.0796657,31,0.9675189256668091
1579796934.7562609,32,0.969818115234375
1579796955.4444625,33,0.969818115234375
1579796976.1271923,34,0.9717687964439392
1579796996.873448,35,0.9717687964439392
1579797017.6220632,36,0.9734742641448975
1579797038.276341,37,0.9734742641448975
1579797058.964251,38,0.9750143885612488
1579797079.7477803,39,0.9750143885612488
1579797100.4990923,40,0.9763481020927429
1579797121.1933157,41,0.9763481020927429
1579797141.952485,42,0.9775245189666748
1579797162.5799575,43,0.9775245189666748
1579797183.3081167,44,0.978558361530304
1579797204.0492554,45,0.978558361530304
1579797224.7394664,46,0.9795069694519043
1579797245.40481,47,0.9795069694519043
1579797266.1194935,48,0.980361819267273
1579797286.8405452,49,0.980361819267273
1579797307.5674684,50,0.9811394214630127
1579797328.199876,51,0.9811394214630127
1579797348.8886132,52,0.9818505048751831
1579797369.5194561,53,0.9818505048751831
1579797390.1704438,54,0.982491135597229
1579797410.8204978,55,0.982491135597229
1579797431.5376146,56,0.9830887317657471
1579797452.1944559,57,0.9830887317657471
1579797472.8155105,58,0.9836183190345764
1579797493.4895911,59,0.9836183190345764
1579797514.1545756,60,0.9841144680976868
1579797534.759051,61,0.9841144680976868
1579797555.457331,62,0.9845821261405945
1579797576.0203223,63,0.9845821261405945
1579797596.7001836,64,0.9850010275840759
1579797617.324755,65,0.9850010275840759
1579797637.952797,66,0.9853925108909607
1579797658.6350033,67,0.9853925108909607
1579797679.3320267,68,0.9857650399208069
1579797699.9861403,69,0.9857650399208069
1579797720.7940502,70,0.9861037135124207
1579797741.4894388,71,0.9861037135124207
1579797762.14131,72,0.9864324331283569
1579797782.925174,73,0.9864324331283569
1579797803.6406744,74,0.9867377281188965
1579797824.3537812,75,0.9867377281188965
1579797845.0937505,76,0.9870166778564453
1579797865.8218472,77,0.9870166778564453
1579797886.5277128,78,0.9872764945030212
1579797907.1821249,79,0.9872764945030212
1579797927.8756452,80,0.9875303506851196
1579797948.4947808,81,0.9875303506851196
1579797969.2090704,82,0.9877697825431824
1579797989.911766,83,0.9877697825431824
1579798010.6266484,84,0.9879957437515259
1579798031.3414233,85,0.9879957437515259
1579798052.0644925,86,0.9882144331932068
1579798072.7947047,87,0.9882144331932068
1579798093.5523007,88,0.9884212017059326
1579798114.271259,89,0.9884212017059326
1579798135.037672,90,0.988616943359375
1579798155.7561915,91,0.988616943359375
1579798176.5010478,92,0.988800048828125
1579798197.175498,93,0.988800048828125
1579798217.831024,94,0.9889801740646362
1579798238.5195749,95,0.9889801740646362
1579798259.20089,96,0.9891456961631775
1579798279.9292538,97,0.9891456961631775
1579798300.643939,98,0.9893031716346741
1579798321.3933902,99,0.9893031716346741
1579798342.1441064,100,0.9894545078277588
1579798362.738771,101,0.9894545078277588
1579798383.3881297,102,0.9895992875099182
1579798404.0752814,103,0.9895992875099182
1579798424.8354657,104,0.9897345304489136
1579798445.5967712,105,0.9897345304489136
1579798466.3056607,106,0.9898616075515747
1579798487.0637527,107,0.9898616075515747
1579798507.7846909,108,0.989985466003418
1579798528.4274063,109,0.989985466003418
1579798549.1529734,110,0.9901086688041687
1579798569.8731675,111,0.9901086688041687
1579798590.6203861,112,0.9902252554893494
1579798611.2933638,113,0.9902252554893494
1579798631.9290118,114,0.990342378616333
1579798652.6006532,115,0.990342378616333
1579798673.3056777,116,0.9904553294181824
1579798693.9655762,117,0.9904553294181824
1579798714.6907952,118,0.9905585646629333
1579798735.4093335,119,0.9905585646629333
1579798756.1414645,120,0.9906627535820007
1579798776.8847668,121,0.9906627535820007
1579798797.6456056,122,0.9907584190368652
1579798818.4134145,123,0.9907584190368652
1579798839.108845,124,0.9908525347709656
1579798859.84344,125,0.9908525347709656
1579798880.5105941,126,0.9909409284591675
1579798901.1969602,127,0.9909409284591675
1579798921.8884425,128,0.9910282492637634
1579798942.5308392,129,0.9910282492637634
1579798963.2951303,130,0.9911131262779236
1579798983.9521663,131,0.9911131262779236
1579799004.6624315,132,0.9911917448043823
1579799025.336172,133,0.9911917448043823
1579799046.118511,134,0.9912670850753784
1579799066.7626014,135,0.9912670850753784
1579799087.3967154,136,0.9913443922996521
1579799108.0944576,137,0.9913443922996521
1579799128.7723517,138,0.9914196729660034
1579799149.4553072,139,0.9914196729660034
1579799170.211318,140,0.9914880990982056
1579799190.8951147,141,0.9914880990982056
1579799211.6071234,142,0.9915549755096436
1579799232.2447636,143,0.9915549755096436
1579799252.968271,144,0.9916283488273621
1579799273.662811,145,0.9916283488273621
1579799294.3648965,146,0.9916954040527344
1579799315.0511785,147,0.9916954040527344
1579799335.7078702,148,0.9917631149291992
1579799356.4238386,149,0.9917631149291992
1579799377.105544,150,0.9918295741081238
