Wall time,Step,Value
1579791626.9197683,1,0.0
1579791647.2509394,2,0.0
1579791667.6235707,3,0.0
1579791689.5995634,4,0.0
1579791711.8970764,5,0.0
1579791734.3009396,6,0.0
1579791756.7807395,7,0.0
1579791779.347983,8,0.0016570911975577474
1579791801.7779138,9,0.0016570911975577474
1579791824.1326063,10,0.329730361700058
1579791846.4363377,11,0.329730361700058
1579791868.7750347,12,0.7718735933303833
1579791891.1039875,13,0.7718735933303833
1579791913.372212,14,0.8220131993293762
1579791935.5471702,15,0.8220131993293762
1579791957.8169708,16,0.8358917236328125
1579791980.067445,17,0.8358917236328125
1579792002.3169663,18,0.8414321541786194
1579792024.5720327,19,0.8414321541786194
1579792046.6812217,20,0.8436662554740906
1579792068.6147583,21,0.8436662554740906
1579792090.6314406,22,0.8453782796859741
1579792112.6761467,23,0.8453782796859741
1579792134.7089226,24,0.8475444912910461
1579792156.7593133,25,0.8475444912910461
1579792178.8039296,26,0.8505449295043945
1579792200.8734314,27,0.8505449295043945
1579792222.8544507,28,0.8542098999023438
1579792244.909144,29,0.8542098999023438
1579792267.0274665,30,0.8584305644035339
1579792289.1441188,31,0.8584305644035339
1579792311.3084724,32,0.8630649447441101
1579792333.3590405,33,0.8630649447441101
1579792355.5312252,34,0.8679931163787842
1579792377.643408,35,0.8679931163787842
1579792399.6938932,36,0.8731565475463867
1579792421.6863976,37,0.8731565475463867
1579792443.7591276,38,0.8785127401351929
1579792465.9060445,39,0.8785127401351929
1579792488.0347168,40,0.8840351104736328
1579792510.0916262,41,0.8840351104736328
1579792532.1237853,42,0.8895750045776367
1579792554.191305,43,0.8895750045776367
1579792576.231197,44,0.8950336575508118
1579792598.2762272,45,0.8950336575508118
1579792620.388772,46,0.900333046913147
1579792642.4369037,47,0.900333046913147
1579792664.4088795,48,0.9054031372070312
1579792686.4180663,49,0.9054031372070312
1579792708.3719926,50,0.9103000164031982
1579792730.391297,51,0.9103000164031982
1579792752.41807,52,0.9148889780044556
1579792774.501232,53,0.9148889780044556
1579792796.5518005,54,0.9192081689834595
1579792818.6332924,55,0.9192081689834595
1579792840.6525588,56,0.92323899269104
1579792862.6799018,57,0.92323899269104
1579792884.7204678,58,0.9269769787788391
1579792906.7495122,59,0.9269769787788391
1579792928.8040018,60,0.9303640127182007
1579792950.915272,61,0.9303640127182007
1579792972.987067,62,0.9335386753082275
1579792995.0047653,63,0.9335386753082275
1579793017.0999131,64,0.93647301197052
1579793039.0674498,65,0.93647301197052
1579793061.1202087,66,0.9392035007476807
1579793083.156754,67,0.9392035007476807
1579793105.1741395,68,0.941753089427948
1579793127.1596508,69,0.941753089427948
1579793149.171948,70,0.9441224336624146
1579793171.2068594,71,0.9441224336624146
1579793193.2479403,72,0.9463481307029724
1579793215.2390978,73,0.9463481307029724
1579793237.2925029,74,0.9484158158302307
1579793259.3082469,75,0.9484158158302307
1579793281.3675737,76,0.9503222107887268
1579793303.3749478,77,0.9503222107887268
1579793325.5164185,78,0.9521874189376831
