Wall time,Step,Value
1579787992.1899843,1,0.0
1579788012.479525,2,0.0
1579788032.8330204,3,0.0
1579788054.981378,4,1.717100167297758e-05
1579788077.2432754,5,1.717100167297758e-05
1579788099.5675466,6,0.07363900542259216
1579788121.9888594,7,0.07363900542259216
1579788144.6106033,8,0.5930982828140259
1579788167.1041253,9,0.5930982828140259
1579788189.316731,10,0.8120042681694031
1579788211.4897223,11,0.8120042681694031
1579788233.7638147,12,0.8473974466323853
1579788255.895811,13,0.8473974466323853
1579788278.033115,14,0.8672645092010498
1579788300.2021708,15,0.8672645092010498
1579788322.4078104,16,0.8821644186973572
1579788344.5697746,17,0.8821644186973572
1579788366.719514,18,0.8941448926925659
1579788388.8983345,19,0.8941448926925659
1579788411.1068466,20,0.9045084118843079
1579788433.2625563,21,0.9045084118843079
1579788455.468294,22,0.9134880900382996
1579788477.6064382,23,0.9134880900382996
1579788499.7538135,24,0.9213458299636841
1579788521.7819102,25,0.9213458299636841
1579788543.9563289,26,0.9282238483428955
1579788566.0788815,27,0.9282238483428955
1579788588.2316163,28,0.9342924952507019
1579788610.4029706,29,0.9342924952507019
1579788632.5719175,30,0.9395663142204285
1579788654.678724,31,0.9395663142204285
1579788676.8020837,32,0.9442728757858276
1579788698.8672485,33,0.9442728757858276
1579788721.0264459,34,0.9484226107597351
1579788743.1524725,35,0.9484226107597351
1579788765.2789392,36,0.9520770907402039
1579788787.412411,37,0.9520770907402039
1579788809.4537888,38,0.955316960811615
1579788831.5588467,39,0.955316960811615
1579788853.6663995,40,0.9581978917121887
1579788875.7377396,41,0.9581978917121887
1579788897.7850637,42,0.9607567191123962
1579788919.7787926,43,0.9607567191123962
1579788941.777178,44,0.9630594253540039
1579788963.812814,45,0.9630594253540039
1579788985.9623995,46,0.9651183485984802
1579789007.9946396,47,0.9651183485984802
1579789030.1217937,48,0.9669740796089172
1579789052.1742477,49,0.9669740796089172
1579789074.317844,50,0.9686383008956909
1579789096.362942,51,0.9686383008956909
1579789118.408359,52,0.9701478481292725
1579789140.4929032,53,0.9701478481292725
1579789162.5145764,54,0.9715242981910706
1579789184.576124,55,0.9715242981910706
1579789206.65427,56,0.9727752804756165
1579789228.6306086,57,0.9727752804756165
1579789250.7059934,58,0.9739338159561157
1579789272.7742453,59,0.9739338159561157
1579789294.8078043,60,0.9749739170074463
1579789316.863257,61,0.9749739170074463
1579789338.964141,62,0.975929319858551
1579789361.0102534,63,0.975929319858551
1579789383.1565201,64,0.9768131375312805
1579789405.2945898,65,0.9768131375312805
1579789427.3900812,66,0.9776014089584351
1579789449.5024288,67,0.9776014089584351
1579789471.6803615,68,0.9783445000648499
1579789493.804908,69,0.9783445000648499
1579789516.0298135,70,0.9790398478507996
1579789538.140177,71,0.9790398478507996
1579789560.2797902,72,0.9796846508979797
1579789582.382728,73,0.9796846508979797
1579789604.4930136,74,0.9802892208099365
1579789626.6019406,75,0.9802892208099365
1579789648.7292135,76,0.9808314442634583
1579789670.8275096,77,0.9808314442634583
1579789692.9314253,78,0.9813442230224609
1579789715.080843,79,0.9813442230224609
1579789737.244844,80,0.9818307757377625
1579789759.3532314,81,0.9818307757377625
1579789781.4105608,82,0.982292652130127
1579789803.5076985,83,0.982292652130127
1579789825.5811722,84,0.9827376008033752
1579789847.6688015,85,0.9827376008033752
1579789869.6967175,86,0.9831506609916687
1579789891.717987,87,0.9831506609916687
1579789913.8368096,88,0.9835353493690491
1579789935.8483834,89,0.9835353493690491
1579789957.8361068,90,0.9838964343070984
1579789979.8811815,91,0.9838964343070984
1579790001.9196293,92,0.9842377305030823
1579790023.9417171,93,0.9842377305030823
1579790045.9724329,94,0.9845609664916992
1579790067.9954581,95,0.9845609664916992
1579790089.9748724,96,0.9848641157150269
1579790111.9599285,97,0.9848641157150269
1579790134.0301564,98,0.9851561188697815
1579790155.9700575,99,0.9851561188697815
1579790178.0899463,100,0.9854322075843811
1579790200.1487558,101,0.9854322075843811
1579790222.2197258,102,0.9857029914855957
1579790244.3362873,103,0.9857029914855957
1579790266.4393287,104,0.9859551787376404
1579790288.5479114,105,0.9859551787376404
1579790310.6588159,106,0.9861990809440613
1579790332.687375,107,0.9861990809440613
1579790354.7715666,108,0.9864320755004883
1579790376.8563707,109,0.9864320755004883
1579790398.9059734,110,0.9866551160812378
1579790420.9919379,111,0.9866551160812378
1579790443.1339607,112,0.9868646264076233
1579790465.2027576,113,0.9868646264076233
1579790487.3227253,114,0.9870676398277283
1579790509.4205947,115,0.9870676398277283
1579790531.4468372,116,0.9872593879699707
1579790553.5176883,117,0.9872593879699707
1579790575.632729,118,0.9874377846717834
1579790597.6986947,119,0.9874377846717834
1579790619.7014236,120,0.987614095211029
1579790641.7223954,121,0.987614095211029
1579790663.7290103,122,0.9877910614013672
1579790685.7254345,123,0.9877910614013672
1579790707.758581,124,0.9879537224769592
1579790729.8228643,125,0.9879537224769592
1579790751.8376727,126,0.9881115555763245
1579790773.8568451,127,0.9881115555763245
1579790795.9535186,128,0.9882605671882629
1579790817.9681375,129,0.9882605671882629
1579790840.0347116,130,0.9884014129638672
1579790862.0943816,131,0.9884014129638672
1579790884.162232,132,0.9885396957397461
1579790906.1355937,133,0.9885396957397461
1579790928.1404266,134,0.9886745810508728
1579790950.2224972,135,0.9886745810508728
1579790972.1956043,136,0.988802969455719
1579790994.1290884,137,0.988802969455719
1579791016.0974057,138,0.9889275431632996
1579791038.1327124,139,0.9889275431632996
1579791060.1527467,140,0.9890495538711548
1579791082.1893597,141,0.9890495538711548
1579791104.2186399,142,0.9891635775566101
1579791126.159529,143,0.9891635775566101
1579791148.1999059,144,0.9892765283584595
1579791170.1263597,145,0.9892765283584595
1579791192.0932229,146,0.9893869161605835
1579791214.150551,147,0.9893869161605835
1579791236.1379936,148,0.989490807056427
1579791258.312406,149,0.989490807056427
1579791280.3216527,150,0.9895926117897034
